Time,Vessel East,Vessel North,Vessel Latitude,Vessel Longitude,Vessel Height,Vessel Gyro,ROV East,ROV North,ROV Latitude,ROV Longitude,ROV Height,ROV Gyro
13:49:41.295,  545267.3467,7038513.5918, 63.472114, 9.908407, 40.0542,  173.9700,  545236.8588,7038520.2708, 63.472178, 9.907797, -245.4820,  213.5300
13:49:42.296,  545267.3403,7038513.5950, 63.472114, 9.908407, 40.0542,  173.9500,  545237.1469,7038520.7886, 63.472182, 9.907803, -245.4700,  205.8000
13:49:43.297,  545267.3335,7038513.5972, 63.472114, 9.908407, 40.0542,  173.8900,  545236.8956,7038520.8687, 63.472183, 9.907798, -245.4210,  202.3300
13:49:44.298,  545267.3275,7038513.5988, 63.472114, 9.908407, 40.0542,  173.8600,  545237.9019,7038521.8450, 63.472192, 9.907819, -245.5330,  200.3800
13:49:45.298,  545267.3233,7038513.6007, 63.472114, 9.908407, 40.0542,  173.8300,  545237.9089,7038521.8512, 63.472192, 9.907819, -245.5330,  200.9300
13:49:46.299,  545267.3213,7038513.6033, 63.472114, 9.908407, 40.0542,  173.7900,  545237.3228,7038521.0194, 63.472184, 9.907807, -245.5950,  208.8300
13:49:47.299,  545267.3213,7038513.6062, 63.472114, 9.908407, 40.0442,  173.7600,  545236.7485,7038521.6187, 63.472190, 9.907796, -245.5510,  220.2200
13:49:48.299,  545267.3233,7038513.6083, 63.472114, 9.908407, 40.0542,  173.7300,  545237.3226,7038520.8384, 63.472183, 9.907807, -245.8070,  227.7900
13:49:49.300,  545267.3268,7038513.6100, 63.472114, 9.908407, 40.0542,  173.7200,  545236.8390,7038520.8976, 63.472183, 9.907797, -245.8010,  240.6700
13:49:50.300,  545267.3322,7038513.6124, 63.472114, 9.908407, 40.0542,  173.7400,  545236.1826,7038521.6486, 63.472190, 9.907784, -245.8580,  254.7300
13:49:51.301,  545267.3390,7038513.6155, 63.472114, 9.908407, 40.0542,  173.7500,  545236.5739,7038521.7960, 63.472191, 9.907792, -246.0860,  261.7900
13:49:52.302,  545267.3462,7038513.6186, 63.472114, 9.908407, 40.0542,  173.7400,  545235.9573,7038521.7705, 63.472191, 9.907780, -246.2060,  266.7200
13:49:53.302,  545267.3531,7038513.6209, 63.472114, 9.908407, 40.0642,  173.7500,  545235.2920,7038522.0868, 63.472194, 9.907766, -246.2330,  271.3000
13:49:54.303,  545267.3587,7038513.6228, 63.472114, 9.908407, 40.0642,  173.7400,  545236.2683,7038522.4440, 63.472197, 9.907786, -246.5170,  275.7200
13:49:55.306,  545267.3636,7038513.6253, 63.472114, 9.908408, 40.0542,  173.7600,  545235.1482,7038521.8321, 63.472192, 9.907763, -246.6540,  280.4500
13:49:56.307,  545267.3687,7038513.6284, 63.472114, 9.908408, 40.0642,  173.7700,  545235.5213,7038522.0471, 63.472194, 9.907771, -246.8090,  284.9200
13:49:57.304,  545267.3726,7038513.6310, 63.472114, 9.908408, 40.0642,  173.7600,  545236.9416,7038522.7817, 63.472200, 9.907800, -247.1710,  285.7300
13:49:58.305,  545267.3753,7038513.6327, 63.472114, 9.908408, 40.0642,  173.7800,  545236.3842,7038523.0321, 63.472202, 9.907789, -247.2200,  286.4500
13:49:59.305,  545267.3767,7038513.6337, 63.472114, 9.908408, 40.0742,  173.8000,  545235.8353,7038522.7930, 63.472200, 9.907778, -247.2590,  281.6700
13:50:00.306,  545267.3772,7038513.6351, 63.472114, 9.908408, 40.0742,  173.8000,  545236.0506,7038521.6182, 63.472190, 9.907782, -247.4090,  277.6100
13:50:01.306,  545267.3776,7038513.6374, 63.472114, 9.908408, 40.0642,  173.8300,  545237.2525,7038521.8024, 63.472191, 9.907806, -247.5540,  275.6500
13:50:02.307,  545267.3767,7038513.6390, 63.472114, 9.908408, 40.0642,  173.8400,  545236.3898,7038522.1721, 63.472195, 9.907789, -247.3840,  274.7700
13:50:03.308,  545267.3737,7038513.6393, 63.472114, 9.908408, 40.0642,  173.8600,  545237.5889,7038521.6709, 63.472190, 9.907812, -247.5930,  275.6100
13:50:04.308,  545267.3698,7038513.6392, 63.472114, 9.908408, 40.0742,  173.9100,  545238.1506,7038522.8602, 63.472201, 9.907824, -247.5570,  276.8500
13:50:05.308,  545267.3653,7038513.6394, 63.472114, 9.908408, 40.0742,  173.9400,  545235.7360,7038521.0946, 63.472185, 9.907775, -247.4860,  278.6000
13:50:06.308,  545267.3604,7038513.6401, 63.472114, 9.908407, 40.0642,  173.9900,  545236.4851,7038521.2163, 63.472186, 9.907790, -247.6280,  280.6800
13:50:07.309,  545267.3545,7038513.6399, 63.472114, 9.908407, 40.0642,  174.0200,  545238.0538,7038521.8595, 63.472192, 9.907822, -247.9260,  281.6800
13:50:08.309,  545267.3474,7038513.6382, 63.472114, 9.908407, 40.0642,  174.0000,  545237.6009,7038521.9304, 63.472192, 9.907813, -248.0000,  280.3600
13:50:09.310,  545267.3405,7038513.6363, 63.472114, 9.908407, 40.0642,  174.0000,  545237.4628,7038522.5817, 63.472198, 9.907810, -248.0120,  273.0600
13:50:10.310,  545267.3332,7038513.6346, 63.472114, 9.908407, 40.0642,  174.0000,  545238.2762,7038521.3895, 63.472187, 9.907826, -248.3030,  267.2100
13:50:11.311,  545267.3251,7038513.6329, 63.472114, 9.908407, 40.0642,  173.9900,  545237.6069,7038522.0646, 63.472194, 9.907813, -248.2390,  270.8300
13:50:12.311,  545267.3172,7038513.6308, 63.472114, 9.908407, 40.0542,  173.9900,  545237.7316,7038522.0816, 63.472194, 9.907815, -248.3600,  274.9100
13:50:13.312,  545267.3107,7038513.6277, 63.472114, 9.908406, 40.0642,  173.9600,  545236.8389,7038522.6941, 63.472199, 9.907798, -248.2170,  275.7700
13:50:14.312,  545267.3076,7038513.6251, 63.472114, 9.908406, 40.0742,  173.9300,  545236.2676,7038521.2446, 63.472186, 9.907786, -248.1600,  275.2800
13:50:15.313,  545267.3074,7038513.6237, 63.472114, 9.908406, 40.0642,  173.9200,  545236.6138,7038522.0435, 63.472194, 9.907793, -248.1380,  274.9900
13:50:16.314,  545267.3085,7038513.6222, 63.472114, 9.908406, 40.0542,  173.9300,  545237.1238,7038522.5580, 63.472198, 9.907803, -248.2380,  274.9500
13:50:17.315,  545267.3113,7038513.6204, 63.472114, 9.908406, 40.0542,  173.9600,  545237.3013,7038522.5489, 63.472198, 9.907807, -248.2460,  274.7000
13:50:18.316,  545267.3161,7038513.6182, 63.472114, 9.908407, 40.0642,  173.9800,  545236.8910,7038521.7618, 63.472191, 9.907798, -248.2690,  273.3800
13:50:19.316,  545267.3228,7038513.6167, 63.472114, 9.908407, 40.0642,  173.9900,  545236.7405,7038522.5054, 63.472198, 9.907796, -248.1190,  272.1200
13:50:20.316,  545267.3300,7038513.6162, 63.472114, 9.908407, 40.0542,  174.0100,  545236.8617,7038522.5581, 63.472198, 9.907798, -248.1160,  271.0800
13:50:21.317,  545267.3361,7038513.6157, 63.472114, 9.908407, 40.0542,  174.0500,  545237.4812,7038523.5765, 63.472207, 9.907811, -248.1210,  269.7900
13:50:22.317,  545267.3408,7038513.6149, 63.472114, 9.908407, 40.0542,  174.0800,  545235.7196,7038521.5561, 63.472189, 9.907775, -247.9640,  268.5300
13:50:23.318,  545267.3451,7038513.6139, 63.472114, 9.908407, 40.0642,  174.1100,  545236.2076,7038521.9720, 63.472193, 9.907785, -247.9860,  267.4000
13:50:24.318,  545267.3494,7038513.6133, 63.472114, 9.908407, 40.0642,  174.1100,  545236.0720,7038522.4223, 63.472197, 9.907782, -247.8830,  266.8700
13:50:25.319,  545267.3532,7038513.6136, 63.472114, 9.908407, 40.0642,  174.1300,  545235.1251,7038521.3569, 63.472188, 9.907763, -247.8300,  266.6600
13:50:26.320,  545267.3546,7038513.6137, 63.472114, 9.908407, 40.0542,  174.1700,  545236.0623,7038522.0748, 63.472194, 9.907782, -247.9770,  266.7600
13:50:27.320,  545267.3534,7038513.6132, 63.472114, 9.908407, 40.0642,  174.2100,  545236.1265,7038522.5440, 63.472198, 9.907783, -248.0280,  266.9900
13:50:28.321,  545267.3501,7038513.6127, 63.472114, 9.908407, 40.0742,  174.2400,  545235.5217,7038521.6880, 63.472190, 9.907771, -248.1410,  267.3600
13:50:29.322,  545267.3462,7038513.6128, 63.472114, 9.908407, 40.0742,  174.2800,  545235.0739,7038522.3928, 63.472197, 9.907762, -250.1320,  267.7100
13:50:30.323,  545267.3419,7038513.6138, 63.472114, 9.908407, 40.0642,  174.2800,  545236.6545,7038523.3041, 63.472205, 9.907794, -248.4040,  268.4500
13:50:31.324,  545267.3364,7038513.6146, 63.472114, 9.908407, 40.0642,  174.3000,  545236.1523,7038522.6065, 63.472199, 9.907784, -248.6290,  268.6300
13:50:32.325,  545267.3283,7038513.6153, 63.472114, 9.908407, 40.0742,  174.3000,  545236.9837,7038523.6684, 63.472208, 9.907801, -248.8930,  273.1800
13:50:33.325,  545267.3186,7038513.6159, 63.472114, 9.908407, 40.0742,  174.2900,  545236.1833,7038522.4070, 63.472197, 9.907784, -249.0500,  282.7700
13:50:34.326,  545267.3093,7038513.6168, 63.472114, 9.908406, 40.0742,  174.2700,  545236.3289,7038522.5957, 63.472199, 9.907787, -249.1970,  289.4000
13:50:35.326,  545267.3015,7038513.6182, 63.472114, 9.908406, 40.0642,  174.2500,  545237.1128,7038523.6455, 63.472208, 9.907803, -249.3680,  288.6100
13:50:36.327,  545267.2955,7038513.6194, 63.472114, 9.908406, 40.0642,  174.2400,  545237.1344,7038522.8104, 63.472200, 9.907804, -249.5420,  281.4300
13:50:37.328,  545267.2906,7038513.6202, 63.472114, 9.908406, 40.0842,  174.2300,  545236.2733,7038521.7194, 63.472191, 9.907786, -249.5830,  275.6000
13:50:38.328,  545267.2868,7038513.6208, 63.472114, 9.908406, 40.0942,  174.1800,  545236.2963,7038521.4557, 63.472188, 9.907786, -249.6930,  263.4100
13:50:39.329,  545267.2845,7038513.6218, 63.472114, 9.908406, 40.0742,  174.1700,  545237.5029,7038522.1827, 63.472195, 9.907811, -249.9110,  253.9900
13:50:40.329,  545267.2848,7038513.6225, 63.472114, 9.908406, 40.0742,  174.1800,  545237.5955,7038522.0470, 63.472193, 9.907813, -249.9680,  250.0200
13:50:41.330,  545267.2875,7038513.6229, 63.472114, 9.908406, 40.0742,  174.1900,  545237.6010,7038522.0493, 63.472193, 9.907813, -249.9680,  248.0900
13:50:42.332,  545267.2924,7038513.6233, 63.472114, 9.908406, 40.0742,  174.2100,  545238.1959,7038522.6804, 63.472199, 9.907825, -250.0680,  248.6700
13:50:43.331,  545267.2984,7038513.6236, 63.472114, 9.908406, 40.0942,  174.2200,  545238.2159,7038522.8311, 63.472200, 9.907825, -250.1120,  248.6300
13:50:44.332,  545267.3042,7038513.6241, 63.472114, 9.908406, 40.0842,  174.2500,  545237.8282,7038522.2639, 63.472195, 9.907817, -250.3790,  247.6400
13:50:45.332,  545267.3096,7038513.6245, 63.472114, 9.908406, 40.0742,  174.2800,  545237.8282,7038522.2639, 63.472195, 9.907817, -250.3790,  245.5100
13:50:46.333,  545267.3151,7038513.6248, 63.472114, 9.908407, 40.0942,  174.3100,  545237.8282,7038522.2639, 63.472195, 9.907817, -250.3790,  244.1300
13:50:47.335,  545267.3202,7038513.6254, 63.472114, 9.908407, 40.0942,  174.3500,  545237.3302,7038520.6920, 63.472181, 9.907807, -250.3100,  243.0400
13:50:48.334,  545267.3244,7038513.6262, 63.472114, 9.908407, 40.1042,  174.3900,  545237.3967,7038521.0482, 63.472184, 9.907808, -250.3240,  243.6200
13:50:49.334,  545267.3269,7038513.6269, 63.472114, 9.908407, 40.0942,  174.4300,  545237.3246,7038521.0194, 63.472184, 9.907807, -250.4660,  250.1000
13:50:50.334,  545267.3282,7038513.6276, 63.472114, 9.908407, 40.0942,  174.4800,  545237.5448,7038521.2926, 63.472187, 9.907811, -250.3850,  255.9300
13:50:51.336,  545267.3287,7038513.6279, 63.472114, 9.908407, 40.0942,  174.5300,  545235.9699,7038519.9934, 63.472175, 9.907779, -250.2860,  264.5300
13:50:52.337,  545267.3289,7038513.6281, 63.472114, 9.908407, 40.1042,  174.5800,  545237.5950,7038521.7427, 63.472191, 9.907813, -250.5010,  278.9100
13:50:53.336,  545267.3279,7038513.6279, 63.472114, 9.908407, 40.0742,  174.6000,  545237.1136,7038521.7177, 63.472191, 9.907803, -250.5080,  288.8100
13:50:54.336,  545267.3247,7038513.6261, 63.472114, 9.908407, 40.0642,  174.6000,  545236.0544,7038521.2263, 63.472186, 9.907782, -250.3450,  293.5000
13:50:55.337,  545267.3192,7038513.6225, 63.472114, 9.908407, 40.0542,  174.6200,  545236.2862,7038521.2042, 63.472186, 9.907786, -250.3690,  291.4700
13:50:56.338,  545267.3119,7038513.6172, 63.472114, 9.908407, 40.0642,  174.6000,  545237.0694,7038522.0725, 63.472194, 9.907802, -250.3730,  284.2100
13:50:57.339,  545267.3047,7038513.6118, 63.472114, 9.908406, 40.0742,  174.5900,  545237.1286,7038521.0285, 63.472184, 9.907803, -250.4510,  279.0000
13:50:58.339,  545267.2986,7038513.6065, 63.472114, 9.908406, 40.0742,  174.5700,  545236.0937,7038521.3381, 63.472187, 9.907782, -250.3270,  275.7100
13:50:59.340,  545267.2942,7038513.6012, 63.472114, 9.908406, 40.0642,  174.5600,  545237.2626,7038522.0781, 63.472194, 9.907806, -250.4360,  273.5300
13:51:00.340,  545267.2915,7038513.5957, 63.472114, 9.908406, 40.0642,  174.5400,  545236.0176,7038520.3783, 63.472179, 9.907781, -250.3900,  272.1400
13:51:01.341,  545267.2902,7038513.5904, 63.472114, 9.908406, 40.0642,  174.5100,  545236.1727,7038520.8464, 63.472183, 9.907784, -250.4930,  271.5500
13:51:02.342,  545267.2904,7038513.5855, 63.472114, 9.908406, 40.0742,  174.5000,  545237.0058,7038521.1966, 63.472186, 9.907801, -250.7090,  271.6700
13:51:03.342,  545267.2922,7038513.5811, 63.472114, 9.908406, 40.0642,  174.5000,  545237.1210,7038521.1198, 63.472185, 9.907803, -252.5210,  272.3400
13:51:04.343,  545267.2962,7038513.5766, 63.472114, 9.908406, 40.0542,  174.5000,  545236.8824,7038521.3724, 63.472187, 9.907798, -250.9200,  276.6300
13:51:05.343,  545267.3030,7038513.5727, 63.472114, 9.908406, 40.0442,  174.5000,  545237.1087,7038520.9403, 63.472184, 9.907803, -251.1560,  281.4100
13:51:06.344,  545267.3112,7038513.5692, 63.472114, 9.908406, 40.0642,  174.5100,  545237.7601,7038521.4556, 63.472188, 9.907816, -251.3650,  283.6300
13:51:07.347,  545267.3194,7038513.5662, 63.472114, 9.908407, 40.0642,  174.5500,  545237.3322,7038521.4881, 63.472188, 9.907807, -251.3930,  285.1500
13:51:08.346,  545267.3263,7038513.5632, 63.472114, 9.908407, 40.0542,  174.5700,  545237.3346,7038521.4887, 63.472188, 9.907807, -251.3930,  286.4400
13:51:09.347,  545267.3322,7038513.5605, 63.472113, 9.908407, 40.0542,  174.6000,  545237.4842,7038520.9649, 63.472184, 9.907810, -251.5570,  290.3800
13:51:10.348,  545267.3383,7038513.5586, 63.472113, 9.908407, 40.0542,  174.6200,  545237.1478,7038520.5035, 63.472180, 9.907803, -251.6930,  298.9500
13:51:11.348,  545267.3438,7038513.5571, 63.472113, 9.908407, 40.0542,  174.6600,  545237.5198,7038522.0864, 63.472194, 9.907811, -251.7980,  303.3600
13:51:12.348,  545267.3475,7038513.5557, 63.472113, 9.908407, 40.0542,  174.7000,  545236.9145,7038520.9538, 63.472184, 9.907799, -251.9400,  301.4600
13:51:13.349,  545267.3492,7038513.5543, 63.472113, 9.908407, 40.0542,  174.7400,  545237.7832,7038521.3391, 63.472187, 9.907816, -252.1570,  297.1300
13:51:14.350,  545267.3497,7038513.5530, 63.472113, 9.908407, 40.0342,  174.7600,  545237.7839,7038520.9254, 63.472183, 9.907816, -252.2530,  300.1000
13:51:15.350,  545267.3504,7038513.5522, 63.472113, 9.908407, 40.0542,  174.8100,  545237.6300,7038521.0923, 63.472185, 9.907813, -252.2920,  305.4900
13:51:16.351,  545267.3501,7038513.5521, 63.472113, 9.908407, 40.0542,  174.8500,  545237.3168,7038521.7381, 63.472191, 9.907807, -252.2670,  304.3200
13:51:17.351,  545267.3471,7038513.5525, 63.472113, 9.908407, 40.0542,  174.8800,  545237.4519,7038521.4766, 63.472188, 9.907810, -252.3430,  299.4800
13:51:18.352,  545267.3408,7038513.5529, 63.472113, 9.908407, 40.0442,  174.8800,  545238.3446,7038522.3628, 63.472196, 9.907828, -252.3010,  295.5900
13:51:19.352,  545267.3329,7038513.5533, 63.472113, 9.908407, 40.0342,  174.8700,  545239.3557,7038522.2260, 63.472195, 9.907848, -252.3790,  291.9400
13:51:20.352,  545267.3262,7038513.5541, 63.472113, 9.908407, 40.0442,  174.8600,  545239.0768,7038522.9273, 63.472201, 9.907843, -252.3100,  288.4900
13:51:21.353,  545267.3204,7038513.5556, 63.472113, 9.908407, 40.0542,  174.8500,  545238.3423,7038521.5611, 63.472189, 9.907828, -252.3510,  284.9700
13:51:22.353,  545267.3148,7038513.5572, 63.472113, 9.908407, 40.0442,  174.8200,  545238.6724,7038522.1469, 63.472194, 9.907834, -252.2390,  281.9400
13:51:23.353,  545267.3101,7038513.5592, 63.472113, 9.908406, 40.0442,  174.8200,  545238.8848,7038521.6872, 63.472190, 9.907838, -252.2960,  281.8800
13:51:24.354,  545267.3066,7038513.5609, 63.472114, 9.908406, 40.0442,  174.8000,  545238.7260,7038521.8866, 63.472192, 9.907835, -252.2720,  279.6900
13:51:25.354,  545267.3054,7038513.5627, 63.472114, 9.908406, 40.0442,  174.7600,  545239.1036,7038522.1921, 63.472195, 9.907843, -252.3260,  277.2600
13:51:26.355,  545267.3057,7038513.5648, 63.472114, 9.908406, 40.0542,  174.7500,  545238.5285,7038522.2646, 63.472195, 9.907831, -252.2380,  274.6500
13:51:27.356,  545267.3062,7038513.5669, 63.472114, 9.908406, 40.0442,  174.7500,  545237.9070,7038522.2942, 63.472196, 9.907819, -252.2010,  270.8800
13:51:28.356,  545267.3075,7038513.5688, 63.472114, 9.908406, 40.0242,  174.7700,  545237.3982,7038522.1698, 63.472195, 9.907809, -252.1690,  268.2800
13:51:29.356,  545267.3114,7038513.5708, 63.472114, 9.908406, 40.0242,  174.7800,  545231.6223,7038517.1745, 63.472150, 9.907691, -253.8380,  268.3600
13:51:30.356,  545267.3184,7038513.5730, 63.472114, 9.908407, 40.0342,  174.7800,  545237.2910,7038522.7196, 63.472200, 9.907807, -252.1430,  270.6300
13:51:31.357,  545267.3260,7038513.5753, 63.472114, 9.908407, 40.0342,  174.8100,  545237.6718,7038523.0561, 63.472202, 9.907814, -252.2480,  271.3000
13:51:32.358,  545267.3316,7038513.5772, 63.472114, 9.908407, 40.0242,  174.8400,  545237.5303,7038523.3855, 63.472205, 9.907812, -252.1900,  270.0400
13:51:33.358,  545267.3349,7038513.5786, 63.472114, 9.908407, 40.0142,  174.8600,  545237.9151,7038524.4606, 63.472215, 9.907820, -252.0980,  267.4700
13:51:34.359,  545267.3374,7038513.5799, 63.472114, 9.908407, 40.0142,  174.8800,  545237.4274,7038524.2268, 63.472213, 9.907810, -252.1070,  264.9500
13:51:35.360,  545267.3402,7038513.5808, 63.472114, 9.908407, 40.0142,  174.8900,  545237.4540,7038524.2635, 63.472213, 9.907810, -252.1400,  263.0200
13:51:36.361,  545267.3417,7038513.5814, 63.472114, 9.908407, 40.0242,  174.9400,  545237.9629,7038524.8576, 63.472219, 9.907821, -252.1240,  261.6900
13:51:37.362,  545267.3407,7038513.5813, 63.472114, 9.908407, 40.0142,  174.9800,  545236.8085,7038524.2704, 63.472213, 9.907797, -251.9830,  258.4200
13:51:38.363,  545267.3375,7038513.5806, 63.472114, 9.908407, 40.0042,  175.0100,  545237.6294,7038524.2701, 63.472213, 9.907814, -251.9880,  246.5300
13:51:39.364,  545267.3340,7038513.5795, 63.472114, 9.908407, 40.0042,  175.0200,  545238.7432,7038524.6414, 63.472217, 9.907836, -252.1010,  232.6900
13:51:40.364,  545267.3302,7038513.5780, 63.472114, 9.908407, 40.0042,  175.0200,  545238.4008,7038524.9747, 63.472220, 9.907830, -251.8360,  226.6400
13:51:41.364,  545267.3242,7038513.5761, 63.472114, 9.908407, 40.0142,  175.0200,  545237.5484,7038523.8419, 63.472210, 9.907812, -251.7740,  231.5400
13:51:42.365,  545267.3151,7038513.5734, 63.472114, 9.908407, 40.0442,  175.0200,  545236.4293,7038523.9954, 63.472211, 9.907790, -251.7190,  236.5700
13:51:43.365,  545267.3019,7038513.5711, 63.472114, 9.908406, 40.0342,  175.0000,  545237.2209,7038525.6129, 63.472225, 9.907806, -251.7370,  239.1100
13:51:44.366,  545267.2886,7038513.5692, 63.472114, 9.908406, 40.0442,  174.9700,  545237.9796,7038524.8831, 63.472219, 9.907821, -251.9750,  241.0200
13:51:45.366,  545267.2765,7038513.5675, 63.472114, 9.908406, 40.0442,  174.9500,  545236.9328,7038524.6774, 63.472217, 9.907800, -251.8990,  243.1100
13:51:46.366,  545267.2644,7038513.5658, 63.472114, 9.908406, 40.0442,  174.9300,  545236.6157,7038524.4755, 63.472215, 9.907794, -252.2230,  245.5100
13:51:47.368,  545267.2537,7038513.5638, 63.472114, 9.908405, 40.0442,  174.9100,  545236.3280,7038523.6996, 63.472208, 9.907788, -252.0400,  247.2300
13:51:48.367,  545267.2458,7038513.5613, 63.472114, 9.908405, 40.0442,  174.8800,  545236.5352,7038524.7884, 63.472218, 9.907792, -252.0180,  248.5100
13:51:49.367,  545267.2414,7038513.5585, 63.472113, 9.908405, 40.0442,  174.8500,  545236.8206,7038524.9665, 63.472220, 9.907798, -252.0150,  249.9600
13:51:50.367,  545267.2394,7038513.5557, 63.472113, 9.908405, 40.0342,  174.8000,  545236.5926,7038524.5021, 63.472216, 9.907793, -251.9320,  250.9900
13:51:51.368,  545267.2391,7038513.5524, 63.472113, 9.908405, 40.0242,  174.7700,  545236.4372,7038524.2229, 63.472213, 9.907790, -251.8330,  251.6300
13:51:52.369,  545267.2420,7038513.5484, 63.472113, 9.908405, 40.0142,  174.7500,  545235.8661,7038524.1273, 63.472212, 9.907779, -251.7120,  252.1400
13:51:53.369,  545267.2498,7038513.5445, 63.472113, 9.908405, 40.0242,  174.7400,  545235.4044,7038523.9568, 63.472211, 9.907769, -251.6670,  252.9300
13:51:54.370,  545267.2615,7038513.5405, 63.472113, 9.908405, 40.0242,  174.7300,  545235.5433,7038523.3528, 63.472205, 9.907772, -251.7690,  253.8600
13:51:55.370,  545267.2745,7038513.5368, 63.472113, 9.908406, 40.0242,  174.7300,  545236.7926,7038525.0795, 63.472221, 9.907797, -251.8560,  254.3900
13:51:56.371,  545267.2863,7038513.5329, 63.472113, 9.908406, 40.0042,  174.7600,  545236.7931,7038525.0801, 63.472221, 9.907797, -251.8560,  249.4000
13:51:57.372,  545267.2974,7038513.5285, 63.472113, 9.908406, 40.0142,  174.7800,  545235.5962,7038523.6397, 63.472208, 9.907773, -251.8830,  247.0700
13:51:58.372,  545267.3086,7038513.5242, 63.472113, 9.908406, 40.0242,  174.7800,  545235.5682,7038523.1697, 63.472204, 9.907772, -251.9690,  250.0600
13:51:59.372,  545267.3189,7038513.5205, 63.472113, 9.908407, 40.0242,  174.7900,  545236.1416,7038523.8229, 63.472210, 9.907784, -252.1240,  254.1700
13:52:00.373,  545267.3266,7038513.5172, 63.472113, 9.908407, 40.0442,  174.8200,  545236.0547,7038523.6087, 63.472208, 9.907782, -252.2670,  259.1600
13:52:01.373,  545267.3304,7038513.5140, 63.472113, 9.908407, 40.0342,  174.8400,  545236.5500,7038523.8319, 63.472210, 9.907792, -252.5120,  261.9800
13:52:02.374,  545267.3320,7038513.5107, 63.472113, 9.908407, 40.0342,  174.8700,  545236.6910,7038525.7246, 63.472227, 9.907796, -252.4350,  263.8500
13:52:03.374,  545267.3328,7038513.5080, 63.472113, 9.908407, 40.0442,  174.8800,  545237.3337,7038524.3567, 63.472214, 9.907808, -252.6290,  264.1500
13:52:04.374,  545267.3318,7038513.5061, 63.472113, 9.908407, 40.0442,  174.9200,  545235.0065,7038523.2919, 63.472205, 9.907761, -252.5160,  260.4000
13:52:05.374,  545267.3277,7038513.5045, 63.472113, 9.908407, 40.0342,  174.9400,  545235.5717,7038523.8759, 63.472210, 9.907773, -252.5860,  263.2900
13:52:06.374,  545267.3214,7038513.5027, 63.472113, 9.908407, 40.0242,  174.9300,  545236.8697,7038523.7528, 63.472209, 9.907799, -252.7910,  267.0900
13:52:07.375,  545267.3154,7038513.5011, 63.472113, 9.908407, 40.0342,  174.9100,  545235.9814,7038523.9696, 63.472211, 9.907781, -252.5320,  262.3800
13:52:08.375,  545267.3108,7038513.5004, 63.472113, 9.908406, 40.0442,  174.8700,  545235.4815,7038523.2118, 63.472204, 9.907771, -252.5680,  259.1100
13:52:09.376,  545267.3065,7038513.5005, 63.472113, 9.908406, 40.0342,  174.8400,  545236.3084,7038522.6969, 63.472199, 9.907787, -252.7210,  260.4400
13:52:10.376,  545267.3018,7038513.5010, 63.472113, 9.908406, 40.0242,  174.8200,  545235.7637,7038522.9642, 63.472202, 9.907776, -252.5960,  261.2200
13:52:11.377,  545267.2987,7038513.5017, 63.472113, 9.908406, 40.0242,  174.8200,  545235.8399,7038522.9688, 63.472202, 9.907778, -252.5830,  262.1700
13:52:12.378,  545267.2994,7038513.5031, 63.472113, 9.908406, 40.0442,  174.7700,  545235.3943,7038522.4300, 63.472197, 9.907769, -252.6100,  263.3300
