Time,Vessel East,Vessel North,Vessel Latitude,Vessel Longitude,Vessel Height,Vessel Gyro,ROV East,ROV North,ROV Latitude,ROV Longitude,ROV Height,ROV Gyro
12:26:48.405,  545267.6251,7038513.3959, 63.472112, 9.908413, 40.3042,  174.1200,  545239.5486,7038525.1788, 63.472221, 9.907853, -87.3380,  289.4500
12:26:49.405,  545267.6300,7038513.3940, 63.472112, 9.908413, 40.2942,  174.1400,  545239.6982,7038525.2480, 63.472222, 9.907856, -87.6760,  288.3400
12:26:50.406,  545267.6373,7038513.3931, 63.472112, 9.908413, 40.3042,  174.1700,  545239.4904,7038525.0346, 63.472220, 9.907852, -88.0390,  288.8300
12:26:51.407,  545267.6454,7038513.3928, 63.472112, 9.908413, 40.3042,  174.1900,  545239.5739,7038525.1006, 63.472221, 9.907853, -88.4380,  290.0100
12:26:52.409,  545267.6517,7038513.3923, 63.472112, 9.908413, 40.3342,  174.2300,  545239.6125,7038525.1192, 63.472221, 9.907854, -88.7850,  291.3700
12:26:53.408,  545267.6553,7038513.3914, 63.472112, 9.908413, 40.3342,  174.2600,  545239.6734,7038525.0880, 63.472220, 9.907855, -89.1630,  292.6100
12:26:54.409,  545267.6570,7038513.3908, 63.472112, 9.908413, 40.3342,  174.3100,  545239.6873,7038525.1387, 63.472221, 9.907856, -89.5310,  293.8800
12:26:55.409,  545267.6578,7038513.3906, 63.472112, 9.908413, 40.3242,  174.3400,  545239.9378,7038525.3238, 63.472223, 9.907861, -89.9550,  294.9800
12:26:56.410,  545267.6575,7038513.3901, 63.472112, 9.908413, 40.3242,  174.3400,  545239.9237,7038525.4770, 63.472224, 9.907860, -90.2940,  294.6200
12:26:57.412,  545267.6551,7038513.3897, 63.472112, 9.908413, 40.3342,  174.3400,  545239.7752,7038525.2346, 63.472222, 9.907857, -90.7030,  294.2200
12:26:58.411,  545267.6494,7038513.3892, 63.472112, 9.908413, 40.3342,  174.3400,  545239.9601,7038525.4631, 63.472224, 9.907861, -91.1090,  294.5100
12:26:59.412,  545267.6410,7038513.3887, 63.472112, 9.908413, 40.3442,  174.3500,  545240.0132,7038525.4624, 63.472224, 9.907862, -91.5270,  294.0200
12:27:00.412,  545267.6325,7038513.3885, 63.472112, 9.908413, 40.3342,  174.3600,  545240.0517,7038525.2637, 63.472222, 9.907863, -91.9610,  291.6700
12:27:01.413,  545267.6266,7038513.3893, 63.472112, 9.908413, 40.3442,  174.3500,  545240.2433,7038525.2471, 63.472222, 9.907867, -92.3450,  287.1300
12:27:02.414,  545267.6222,7038513.3906, 63.472112, 9.908413, 40.3342,  174.3400,  545240.0280,7038525.0936, 63.472220, 9.907862, -92.6680,  283.2700
12:27:03.416,  545267.6174,7038513.3918, 63.472112, 9.908413, 40.3342,  174.3500,  545240.3811,7038525.0532, 63.472220, 9.907869, -93.2100,  281.0900
12:27:04.416,  545267.6117,7038513.3925, 63.472112, 9.908412, 40.3142,  174.3500,  545240.4456,7038525.0585, 63.472220, 9.907871, -93.6050,  279.9000
12:27:05.416,  545267.6067,7038513.3926, 63.472112, 9.908412, 40.3342,  174.3400,  545240.4786,7038524.9581, 63.472219, 9.907871, -94.0420,  278.6500
12:27:06.416,  545267.6040,7038513.3929, 63.472112, 9.908412, 40.3342,  174.3000,  545240.5152,7038525.1696, 63.472221, 9.907872, -94.4290,  277.0100
12:27:07.416,  545267.6036,7038513.3932, 63.472112, 9.908412, 40.3342,  174.2800,  545240.4058,7038524.9503, 63.472219, 9.907870, -94.8830,  275.4900
12:27:08.417,  545267.6037,7038513.3934, 63.472112, 9.908412, 40.3442,  174.2600,  545240.3992,7038524.9471, 63.472219, 9.907870, -94.8830,  274.8600
12:27:09.417,  545267.6037,7038513.3932, 63.472112, 9.908412, 40.3442,  174.2300,  545240.7002,7038525.2354, 63.472222, 9.907876, -95.3840,  276.3300
12:27:10.417,  545267.6047,7038513.3929, 63.472112, 9.908412, 40.3342,  174.2000,  545240.8353,7038525.2583, 63.472222, 9.907879, -95.9000,  278.2300
12:27:11.418,  545267.6084,7038513.3925, 63.472112, 9.908412, 40.3342,  174.1700,  545240.4872,7038525.3583, 63.472223, 9.907872, -96.2400,  279.9200
12:27:12.418,  545267.6154,7038513.3918, 63.472112, 9.908413, 40.3342,  174.1600,  545240.5161,7038525.6297, 63.472225, 9.907872, -96.6720,  281.6400
12:27:13.420,  545267.6240,7038513.3910, 63.472112, 9.908413, 40.3442,  174.1500,  545240.2258,7038525.4338, 63.472223, 9.907866, -97.1120,  283.5900
12:27:14.419,  545267.6327,7038513.3900, 63.472112, 9.908413, 40.3342,  174.1600,  545240.0637,7038525.4904, 63.472224, 9.907863, -97.5570,  285.4200
12:27:15.419,  545267.6406,7038513.3884, 63.472112, 9.908413, 40.3342,  174.1900,  545240.2679,7038525.8680, 63.472227, 9.907867, -98.0560,  286.1200
12:27:16.420,  545267.6487,7038513.3862, 63.472112, 9.908413, 40.3242,  174.2100,  545240.1639,7038526.0593, 63.472229, 9.907865, -98.4450,  284.2600
12:27:17.421,  545267.6574,7038513.3839, 63.472112, 9.908413, 40.3242,  174.2200,  545239.7000,7038525.9427, 63.472228, 9.907856, -98.8160,  277.6900
12:27:18.423,  545267.6656,7038513.3814, 63.472112, 9.908414, 40.3242,  174.2400,  545239.8300,7038526.0117, 63.472229, 9.907859, -99.3000,  269.4900
12:27:19.423,  545267.6711,7038513.3786, 63.472112, 9.908414, 40.3242,  174.2800,  545239.8934,7038525.7378, 63.472226, 9.907860, -99.9240,  258.4000
12:27:20.423,  545267.6733,7038513.3754, 63.472112, 9.908414, 40.3242,  174.3200,  545239.8849,7038525.7730, 63.472227, 9.907860, -100.3590,  246.0400
12:27:21.427,  545267.6734,7038513.3719, 63.472112, 9.908414, 40.3342,  174.3100,  545239.9457,7038525.5653, 63.472225, 9.907861, -100.7720,  231.9500
12:27:22.427,  545267.6725,7038513.3684, 63.472112, 9.908414, 40.3342,  174.3000,  545240.0439,7038525.4705, 63.472224, 9.907863, -100.9640,  217.3500
12:27:23.425,  545267.6706,7038513.3649, 63.472112, 9.908414, 40.3242,  174.3000,  545240.0039,7038525.3423, 63.472223, 9.907862, -101.2820,  203.1300
12:27:24.426,  545267.6673,7038513.3610, 63.472112, 9.908414, 40.3242,  174.2900,  545240.2571,7038525.4738, 63.472224, 9.907867, -101.6950,  193.6600
12:27:25.429,  545267.6626,7038513.3570, 63.472112, 9.908413, 40.3242,  174.2700,  545240.3311,7038525.5121, 63.472224, 9.907869, -102.0510,  186.9400
12:27:26.427,  545267.6572,7038513.3536, 63.472112, 9.908413, 40.3142,  174.2600,  545240.3955,7038525.5519, 63.472225, 9.907870, -102.3770,  181.6100
12:27:27.427,  545267.6529,7038513.3508, 63.472112, 9.908413, 40.3042,  174.2400,  545240.4568,7038525.5571, 63.472225, 9.907871, -102.7030,  178.2800
12:27:28.427,  545267.6509,7038513.3479, 63.472112, 9.908413, 40.3342,  174.2100,  545240.3989,7038525.5088, 63.472224, 9.907870, -102.9460,  176.6000
12:27:29.429,  545267.6505,7038513.3455, 63.472112, 9.908413, 40.3342,  174.2000,  545240.3825,7038525.2460, 63.472222, 9.907869, -103.2790,  176.4900
12:27:30.428,  545267.6502,7038513.3438, 63.472112, 9.908413, 40.3242,  174.1700,  545240.2904,7038525.1418, 63.472221, 9.907868, -103.5540,  179.4600
12:27:31.428,  545267.6501,7038513.3426, 63.472111, 9.908413, 40.3142,  174.1500,  545240.2706,7038525.0528, 63.472220, 9.907867, -103.8920,  184.5200
12:27:32.429,  545267.6515,7038513.3415, 63.472111, 9.908413, 40.3142,  174.1300,  545240.1475,7038524.9140, 63.472219, 9.907865, -104.2010,  190.9100
12:27:33.431,  545267.6553,7038513.3411, 63.472111, 9.908413, 40.3042,  174.1200,  545239.8602,7038524.7569, 63.472217, 9.907859, -104.4320,  196.5500
12:27:34.430,  545267.6614,7038513.3413, 63.472111, 9.908413, 40.3142,  174.1300,  545239.8855,7038524.7953, 63.472218, 9.907859, -104.7690,  200.1100
12:27:35.431,  545267.6684,7038513.3419, 63.472111, 9.908414, 40.3242,  174.1400,  545239.6003,7038524.5704, 63.472216, 9.907854, -105.0500,  202.6000
12:27:36.431,  545267.6749,7038513.3426, 63.472111, 9.908414, 40.3142,  174.1700,  545239.5607,7038524.6904, 63.472217, 9.907853, -105.3290,  204.1400
12:27:37.432,  545267.6807,7038513.3433, 63.472112, 9.908414, 40.3142,  174.1800,  545239.6619,7038524.7277, 63.472217, 9.907855, -105.6880,  205.0800
12:27:38.434,  545267.6866,7038513.3445, 63.472112, 9.908414, 40.3142,  174.2100,  545239.4082,7038524.6777, 63.472217, 9.907850, -105.9880,  203.2900
12:27:39.434,  545267.6921,7038513.3462, 63.472112, 9.908414, 40.3142,  174.2200,  545239.4324,7038524.7472, 63.472217, 9.907850, -106.3330,  199.4200
12:27:40.435,  545267.6962,7038513.3482, 63.472112, 9.908414, 40.3142,  174.2800,  545239.3793,7038524.8306, 63.472218, 9.907849, -106.6500,  197.5600
12:27:41.436,  545267.6981,7038513.3498, 63.472112, 9.908414, 40.3342,  174.3100,  545239.3448,7038524.8811, 63.472219, 9.907849, -107.0070,  195.6700
12:27:42.440,  545267.6977,7038513.3512, 63.472112, 9.908414, 40.3242,  174.3300,  545239.2649,7038524.8619, 63.472218, 9.907847, -107.3700,  192.1100
12:27:43.437,  545267.6957,7038513.3528, 63.472112, 9.908414, 40.3142,  174.3500,  545239.4446,7038525.0116, 63.472220, 9.907851, -107.7860,  188.3800
12:27:44.439,  545267.6927,7038513.3541, 63.472112, 9.908414, 40.3142,  174.3500,  545239.4132,7038525.1546, 63.472221, 9.907850, -108.1380,  187.3600
12:27:45.439,  545267.6886,7038513.3550, 63.472112, 9.908414, 40.3242,  174.3300,  545239.2125,7038525.1994, 63.472222, 9.907846, -108.4880,  188.1900
12:27:46.439,  545267.6836,7038513.3565, 63.472112, 9.908414, 40.3342,  174.3100,  545239.2040,7038525.3654, 63.472223, 9.907846, -108.8880,  192.1100
12:27:47.440,  545267.6776,7038513.3586, 63.472112, 9.908414, 40.3342,  174.3300,  545238.7928,7038525.3779, 63.472223, 9.907838, -109.1900,  197.7700
12:27:48.440,  545267.6715,7038513.3605, 63.472112, 9.908414, 40.3242,  174.3200,  545238.5715,7038525.4740, 63.472224, 9.907833, -109.5500,  200.9900
12:27:49.441,  545267.6672,7038513.3624, 63.472112, 9.908414, 40.3242,  174.3000,  545238.5735,7038525.6915, 63.472226, 9.907833, -109.9460,  202.7600
12:27:50.441,  545267.6661,7038513.3649, 63.472112, 9.908414, 40.3142,  174.2800,  545238.3064,7038525.7999, 63.472227, 9.907828, -110.2720,  204.6300
12:27:51.442,  545267.6672,7038513.3678, 63.472112, 9.908414, 40.3242,  174.2600,  545238.2170,7038526.0670, 63.472229, 9.907826, -110.6580,  209.3400
12:27:52.443,  545267.6689,7038513.3707, 63.472112, 9.908414, 40.3242,  174.2400,  545238.0357,7038526.2075, 63.472231, 9.907823, -111.0380,  215.5800
12:27:53.444,  545267.6707,7038513.3732, 63.472112, 9.908414, 40.3142,  174.2000,  545237.7765,7038526.2987, 63.472232, 9.907817, -111.4590,  220.3100
12:27:54.445,  545267.6745,7038513.3758, 63.472112, 9.908414, 40.3242,  174.1700,  545238.0347,7038526.5137, 63.472233, 9.907823, -111.9100,  222.8500
12:27:55.445,  545267.6811,7038513.3786, 63.472112, 9.908414, 40.3342,  174.1700,  545237.9764,7038526.8586, 63.472237, 9.907822, -112.2950,  226.4500
12:27:56.446,  545267.6901,7038513.3817, 63.472112, 9.908414, 40.3342,  174.1600,  545237.5121,7038526.6858, 63.472235, 9.907812, -112.7220,  230.0100
12:27:57.446,  545267.7007,7038513.3850, 63.472112, 9.908414, 40.3342,  174.1600,  545237.3268,7038526.9254, 63.472237, 9.907809, -113.1200,  233.4500
12:27:58.447,  545267.7116,7038513.3878, 63.472112, 9.908414, 40.3442,  174.1600,  545237.4302,7038527.1798, 63.472240, 9.907811, -113.5330,  236.7900
12:27:59.447,  545267.7217,7038513.3900, 63.472112, 9.908415, 40.3442,  174.1700,  545237.3697,7038527.4515, 63.472242, 9.907810, -113.9280,  240.8600
12:28:00.448,  545267.7312,7038513.3917, 63.472112, 9.908415, 40.3342,  174.1800,  545237.3487,7038527.7068, 63.472244, 9.907809, -114.3240,  244.0000
12:28:01.448,  545267.7401,7038513.3927, 63.472112, 9.908415, 40.3442,  174.1800,  545237.3448,7038527.7046, 63.472244, 9.907809, -114.3240,  245.9600
12:28:02.449,  545267.7474,7038513.3929, 63.472112, 9.908415, 40.3642,  174.1900,  545237.0861,7038527.9283, 63.472246, 9.907804, -114.6780,  247.5700
12:28:03.450,  545267.7523,7038513.3925, 63.472112, 9.908415, 40.3642,  174.2100,  545237.1299,7038527.9430, 63.472246, 9.907805, -115.1230,  252.5900
12:28:04.450,  545267.7543,7038513.3917, 63.472112, 9.908415, 40.3642,  174.2300,  545237.2899,7038528.2176, 63.472249, 9.907808, -115.5520,  258.0100
12:28:05.451,  545267.7550,7038513.3903, 63.472112, 9.908415, 40.3642,  174.2300,  545237.1279,7038528.5280, 63.472252, 9.907805, -115.8280,  261.4300
12:28:06.451,  545267.7555,7038513.3888, 63.472112, 9.908415, 40.3742,  174.2600,  545237.1168,7038528.5565, 63.472252, 9.907805, -116.2250,  264.3800
12:28:07.451,  545267.7551,7038513.3875, 63.472112, 9.908415, 40.3742,  174.2800,  545237.1454,7038528.9819, 63.472256, 9.907806, -116.6220,  267.2800
12:28:08.452,  545267.7526,7038513.3862, 63.472112, 9.908415, 40.3642,  174.2600,  545237.1286,7038529.0965, 63.472257, 9.907805, -117.0080,  269.0800
12:28:09.454,  545267.7471,7038513.3839, 63.472112, 9.908415, 40.3642,  174.2300,  545237.0221,7038529.1814, 63.472258, 9.907803, -117.3530,  270.3400
12:28:10.453,  545267.7393,7038513.3806, 63.472112, 9.908415, 40.3642,  174.2100,  545237.3043,7038529.4378, 63.472260, 9.907809, -117.7690,  272.1900
12:28:11.454,  545267.7312,7038513.3773, 63.472112, 9.908415, 40.3642,  174.1800,  545237.2509,7038529.6129, 63.472261, 9.907808, -118.1150,  274.4000
12:28:12.454,  545267.7242,7038513.3743, 63.472112, 9.908415, 40.3642,  174.1500,  545237.5262,7038529.9191, 63.472264, 9.907814, -118.5620,  276.4600
12:28:13.456,  545267.7189,7038513.3717, 63.472112, 9.908415, 40.3342,  174.1000,  545237.3275,7038529.7103, 63.472262, 9.907809, -119.0160,  277.8400
12:28:14.455,  545267.7142,7038513.3686, 63.472112, 9.908415, 40.3442,  174.0600,  545237.4634,7038529.7160, 63.472262, 9.907812, -119.4460,  279.4700
12:28:15.455,  545267.7094,7038513.3654, 63.472112, 9.908414, 40.3442,  174.0200,  545237.7695,7038530.0338, 63.472265, 9.907818, -119.8480,  280.8300
12:28:16.456,  545267.7052,7038513.3617, 63.472112, 9.908414, 40.3442,  173.9600,  545237.6118,7038529.9872, 63.472265, 9.907815, -120.2110,  282.1300
12:28:17.457,  545267.7028,7038513.3580, 63.472112, 9.908414, 40.3442,  173.9100,  545237.9521,7038530.0190, 63.472265, 9.907822, -120.6790,  283.4600
12:28:18.458,  545267.7026,7038513.3544, 63.472112, 9.908414, 40.3542,  173.8800,  545237.9226,7038530.3864, 63.472268, 9.907822, -120.9590,  284.7700
12:28:19.458,  545267.7035,7038513.3513, 63.472112, 9.908414, 40.3442,  173.8600,  545237.9738,7038530.0785, 63.472265, 9.907823, -121.4270,  286.0300
12:28:20.459,  545267.7058,7038513.3484, 63.472112, 9.908414, 40.3442,  173.8500,  545237.8735,7038530.2785, 63.472267, 9.907821, -121.7160,  287.3500
12:28:21.459,  545267.7103,7038513.3455, 63.472112, 9.908414, 40.3442,  173.8400,  545237.7217,7038530.0069, 63.472265, 9.907817, -122.0910,  288.7000
12:28:22.460,  545267.7164,7038513.3432, 63.472111, 9.908415, 40.3542,  173.8300,  545237.8161,7038530.1377, 63.472266, 9.907819, -122.4560,  290.1400
12:28:23.460,  545267.7228,7038513.3414, 63.472111, 9.908415, 40.3542,  173.8300,  545237.8313,7038529.9507, 63.472264, 9.907820, -122.8860,  291.8000
12:28:24.461,  545267.7277,7038513.3400, 63.472111, 9.908415, 40.3542,  173.8400,  545237.8335,7038530.1213, 63.472266, 9.907820, -123.2310,  293.6000
12:28:25.462,  545267.7305,7038513.3390, 63.472111, 9.908415, 40.3642,  173.8600,  545238.0852,7038530.0182, 63.472265, 9.907825, -123.6840,  294.7600
12:28:26.462,  545267.7317,7038513.3388, 63.472111, 9.908415, 40.3642,  173.8600,  545238.4912,7038530.5077, 63.472269, 9.907833, -124.1370,  291.5800
12:28:27.463,  545267.7320,7038513.3395, 63.472111, 9.908415, 40.3642,  173.8700,  545238.2493,7038530.1352, 63.472266, 9.907828, -124.3950,  287.5600
12:28:28.464,  545267.7322,7038513.3406, 63.472111, 9.908415, 40.3542,  173.8900,  545238.7700,7038530.2812, 63.472267, 9.907839, -124.8130,  286.2000
12:28:29.464,  545267.7313,7038513.3421, 63.472111, 9.908415, 40.3542,  173.9100,  545238.3954,7038529.9270, 63.472264, 9.907831, -125.1690,  283.1500
12:28:30.465,  545267.7284,7038513.3439, 63.472112, 9.908415, 40.3542,  173.9000,  545238.4773,7038530.0594, 63.472265, 9.907833, -125.5540,  282.3300
12:28:31.466,  545267.7235,7038513.3457, 63.472112, 9.908415, 40.3542,  173.8700,  545238.5079,7038529.9600, 63.472264, 9.907833, -125.9540,  282.8500
12:28:32.467,  545267.7173,7038513.3475, 63.472112, 9.908415, 40.3642,  173.8600,  545238.4601,7038529.7751, 63.472263, 9.907832, -126.3620,  282.0400
12:28:33.467,  545267.7110,7038513.3496, 63.472112, 9.908414, 40.3642,  173.8200,  545238.9085,7038530.0911, 63.472265, 9.907841, -126.7800,  281.4400
12:28:34.468,  545267.7048,7038513.3518, 63.472112, 9.908414, 40.3642,  173.7800,  545238.7234,7038530.2015, 63.472266, 9.907838, -127.1030,  279.1200
12:28:35.469,  545267.6988,7038513.3537, 63.472112, 9.908414, 40.3642,  173.7500,  545239.4208,7038530.1518, 63.472266, 9.907852, -127.7210,  275.1400
12:28:36.468,  545267.6938,7038513.3555, 63.472112, 9.908414, 40.3642,  173.7300,  545239.1557,7038529.8230, 63.472263, 9.907846, -128.1290,  270.2700
12:28:37.469,  545267.6910,7038513.3576, 63.472112, 9.908414, 40.3542,  173.6800,  545238.9003,7038529.9649, 63.472264, 9.907841, -128.5130,  268.2500
12:28:38.478,  545267.6911,7038513.3597, 63.472112, 9.908414, 40.3542,  173.6100,  545238.8621,7038530.0352, 63.472265, 9.907840, -128.8950,  268.8600
12:28:39.471,  545267.6934,7038513.3616, 63.472112, 9.908414, 40.3642,  173.5700,  545239.1783,7038530.1974, 63.472266, 9.907847, -129.3690,  270.6500
12:28:40.471,  545267.6962,7038513.3633, 63.472112, 9.908414, 40.3542,  173.5600,  545238.9864,7038530.1502, 63.472266, 9.907843, -129.8030,  272.7200
12:28:41.471,  545267.6992,7038513.3648, 63.472112, 9.908414, 40.3642,  173.5500,  545239.1563,7038530.5898, 63.472270, 9.907846, -130.1910,  274.8800
12:28:42.472,  545267.7033,7038513.3665, 63.472112, 9.908414, 40.3542,  173.5400,  545239.3244,7038530.6565, 63.472270, 9.907850, -130.6340,  277.1300
12:28:43.472,  545267.7095,7038513.3681, 63.472112, 9.908414, 40.3442,  173.5300,  545239.4455,7038530.5895, 63.472270, 9.907852, -131.1280,  279.2000
12:28:44.474,  545267.7179,7038513.3692, 63.472112, 9.908415, 40.3442,  173.5200,  545239.2962,7038530.9055, 63.472273, 9.907849, -131.4490,  280.4700
12:28:45.474,  545267.7262,7038513.3702, 63.472112, 9.908415, 40.3542,  173.5200,  545239.5372,7038530.9840, 63.472273, 9.907854, -131.9090,  280.7500
12:28:46.474,  545267.7319,7038513.3711, 63.472112, 9.908415, 40.3442,  173.5300,  545239.5203,7038530.9582, 63.472273, 9.907854, -132.3130,  280.9900
12:28:47.477,  545267.7352,7038513.3715, 63.472112, 9.908415, 40.3442,  173.5300,  545239.5266,7038530.9565, 63.472273, 9.907854, -132.3130,  281.6000
12:28:48.476,  545267.7376,7038513.3712, 63.472112, 9.908415, 40.3342,  173.5300,  545239.4281,7038531.0102, 63.472274, 9.907852, -132.7610,  282.3100
12:28:49.477,  545267.7398,7038513.3708, 63.472112, 9.908415, 40.3442,  173.5300,  545240.0216,7038531.4407, 63.472277, 9.907864, -133.2250,  283.6100
12:28:50.478,  545267.7411,7038513.3710, 63.472112, 9.908415, 40.3442,  173.5500,  545239.6735,7038531.1901, 63.472275, 9.907857, -133.6760,  283.6500
12:28:51.479,  545267.7407,7038513.3709, 63.472112, 9.908415, 40.3542,  173.5700,  545239.9401,7038531.2944, 63.472276, 9.907862, -134.1500,  280.6700
12:28:52.479,  545267.7381,7038513.3703, 63.472112, 9.908415, 40.3442,  173.5800,  545239.9600,7038531.3613, 63.472277, 9.907863, -134.5550,  276.6000
12:28:53.480,  545267.7337,7038513.3697, 63.472112, 9.908415, 40.3442,  173.5700,  545239.8252,7038530.7333, 63.472271, 9.907860, -135.1290,  276.1000
12:28:54.480,  545267.7287,7038513.3695, 63.472112, 9.908415, 40.3342,  173.5400,  545240.1153,7038531.1040, 63.472274, 9.907866, -135.5890,  276.5700
12:28:55.480,  545267.7235,7038513.3696, 63.472112, 9.908415, 40.3342,  173.5200,  545239.9375,7038531.0984, 63.472274, 9.907862, -135.9580,  274.5400
12:28:56.481,  545267.7169,7038513.3695, 63.472112, 9.908415, 40.3442,  173.5000,  545239.8340,7038531.2421, 63.472276, 9.907860, -136.4110,  273.9400
12:28:57.481,  545267.7087,7038513.3696, 63.472112, 9.908414, 40.3342,  173.4700,  545240.2069,7038531.3648, 63.472277, 9.907868, -136.9740,  271.4800
12:28:58.481,  545267.7005,7038513.3700, 63.472112, 9.908414, 40.3342,  173.4400,  545240.2674,7038531.4744, 63.472278, 9.907869, -137.3130,  259.9100
12:28:59.482,  545267.6939,7038513.3710, 63.472112, 9.908414, 40.3242,  173.4200,  545240.4788,7038530.9624, 63.472273, 9.907873, -137.9460,  246.8900
12:29:00.483,  545267.6898,7038513.3727, 63.472112, 9.908414, 40.3242,  173.3800,  545240.6036,7038531.2724, 63.472276, 9.907876, -138.2620,  241.1200
12:29:01.484,  545267.6879,7038513.3747, 63.472112, 9.908414, 40.3242,  173.3300,  545240.7082,7038530.7881, 63.472271, 9.907878, -138.6140,  236.8000
12:29:02.484,  545267.6870,7038513.3770, 63.472112, 9.908414, 40.3242,  173.3000,  545240.7901,7038530.9155, 63.472273, 9.907879, -139.0570,  230.8300
12:29:03.485,  545267.6861,7038513.3792, 63.472112, 9.908414, 40.3142,  173.3100,  545240.6447,7038531.0624, 63.472274, 9.907876, -139.4100,  226.3700
12:29:04.485,  545267.6859,7038513.3815, 63.472112, 9.908414, 40.3242,  173.3300,  545240.9171,7038531.1528, 63.472275, 9.907882, -139.8510,  225.5400
