Time,Vessel East,Vessel North,Vessel Latitude,Vessel Longitude,Vessel Height,Vessel Gyro,ROV East,ROV North,ROV Latitude,ROV Longitude,ROV Height,ROV Gyro
11:55:21.340,  545267.4717,7038513.4465, 63.472112, 9.908410, 40.4442,  173.6900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:22.340,  545267.4529,7038513.4434, 63.472112, 9.908409, 40.4142,  173.7000,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:23.341,  545267.4377,7038513.4429, 63.472112, 9.908409, 40.4442,  173.6300,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:24.341,  545267.4331,7038513.4446, 63.472112, 9.908409, 40.4742,  173.5700,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:25.342,  545267.4331,7038513.4454, 63.472112, 9.908409, 40.4742,  173.5900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:26.343,  545267.4275,7038513.4447, 63.472112, 9.908409, 40.4542,  173.6600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:27.344,  545267.4154,7038513.4446, 63.472112, 9.908409, 40.4242,  173.6700,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:28.344,  545267.4054,7038513.4457, 63.472112, 9.908408, 40.4242,  173.6200,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:29.344,  545267.4034,7038513.4468, 63.472112, 9.908408, 40.4342,  173.5500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:30.345,  545267.4062,7038513.4466, 63.472112, 9.908408, 40.4442,  173.5600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:31.346,  545267.4070,7038513.4454, 63.472112, 9.908408, 40.4242,  173.6300,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:32.347,  545267.4039,7038513.4447, 63.472112, 9.908408, 40.3842,  173.6300,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:33.348,  545267.4023,7038513.4448, 63.472112, 9.908408, 40.3942,  173.5500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:34.348,  545267.4055,7038513.4450, 63.472112, 9.908408, 40.4042,  173.4500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:35.349,  545267.4114,7038513.4438, 63.472112, 9.908408, 40.4442,  173.4200,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:36.349,  545267.4153,7038513.4417, 63.472112, 9.908409, 40.4342,  173.4700,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:37.350,  545267.4160,7038513.4398, 63.472112, 9.908409, 40.4242,  173.4700,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:38.350,  545267.4178,7038513.4388, 63.472112, 9.908409, 40.4042,  173.3600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:39.351,  545267.4239,7038513.4383, 63.472112, 9.908409, 40.4242,  173.2200,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:40.352,  545267.4320,7038513.4370, 63.472112, 9.908409, 40.4542,  173.1800,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:41.352,  545267.4381,7038513.4355, 63.472112, 9.908409, 40.4742,  173.2500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:42.353,  545267.4422,7038513.4357, 63.472112, 9.908409, 40.4442,  173.3200,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:43.354,  545267.4483,7038513.4382, 63.472112, 9.908409, 40.3942,  173.2900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:44.354,  545267.4585,7038513.4413, 63.472112, 9.908409, 40.3942,  173.2300,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:45.354,  545267.4688,7038513.4432, 63.472112, 9.908410, 40.4242,  173.2400,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:46.354,  545267.4729,7038513.4435, 63.472112, 9.908410, 40.4742,  173.3400,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:47.355,  545267.4694,7038513.4447, 63.472112, 9.908410, 40.4542,  173.4200,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:48.355,  545267.4642,7038513.4481, 63.472112, 9.908410, 40.4142,  173.3900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:49.356,  545267.4631,7038513.4521, 63.472113, 9.908409, 40.4042,  173.3100,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:50.356,  545267.4637,7038513.4541, 63.472113, 9.908410, 40.4442,  173.2900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:51.357,  545267.4584,7038513.4546, 63.472113, 9.908409, 40.4942,  173.3600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:52.357,  545267.4448,7038513.4562, 63.472113, 9.908409, 40.5042,  173.4200,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:53.358,  545267.4303,7038513.4605, 63.472113, 9.908409, 40.4542,  173.4000,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:54.358,  545267.4236,7038513.4652, 63.472113, 9.908409, 40.4342,  173.3300,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:55.359,  545267.4238,7038513.4674, 63.472113, 9.908409, 40.4642,  173.3100,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:56.360,  545267.4208,7038513.4672, 63.472113, 9.908409, 40.5042,  173.3600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:57.360,  545267.4092,7038513.4671, 63.472113, 9.908408, 40.4942,  173.4200,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:58.361,  545267.3958,7038513.4696, 63.472113, 9.908408, 40.4342,  173.4300,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:55:59.361,  545267.3914,7038513.4729, 63.472113, 9.908408, 40.4342,  173.3700,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:00.361,  545267.3961,7038513.4740, 63.472113, 9.908408, 40.4742,  173.3500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:01.361,  545267.3990,7038513.4727, 63.472113, 9.908408, 40.5042,  173.4000,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:02.362,  545267.3934,7038513.4722, 63.472113, 9.908408, 40.4842,  173.4200,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:03.363,  545267.3851,7038513.4748, 63.472113, 9.908408, 40.4542,  173.3900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:04.363,  545267.3842,7038513.4780, 63.472113, 9.908408, 40.4342,  173.3100,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:05.364,  545267.3915,7038513.4783, 63.472113, 9.908408, 40.4742,  173.3000,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:06.364,  545267.3985,7038513.4748, 63.472113, 9.908408, 40.5042,  173.3400,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:07.364,  545267.3991,7038513.4708, 63.472113, 9.908408, 40.5042,  173.3300,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:08.365,  545267.3975,7038513.4694, 63.472113, 9.908408, 40.4942,  173.2500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:09.366,  545267.4011,7038513.4686, 63.472113, 9.908408, 40.5042,  173.1400,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:10.367,  545267.4102,7038513.4651, 63.472113, 9.908408, 40.5242,  173.1400,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:11.367,  545267.4181,7038513.4590, 63.472113, 9.908409, 40.5142,  173.2100,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:12.367,  545267.4217,7038513.4537, 63.472113, 9.908409, 40.5142,  173.2500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:13.368,  545267.4241,7038513.4511, 63.472113, 9.908409, 40.4942,  173.2000,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:14.369,  545267.4296,7038513.4493, 63.472112, 9.908409, 40.5142,  173.1700,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:15.372,  545267.4363,7038513.4461, 63.472112, 9.908409, 40.5242,  173.2300,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:16.370,  545267.4383,7038513.4403, 63.472112, 9.908409, 40.5242,  173.3200,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:17.370,  545267.4345,7038513.4358, 63.472112, 9.908409, 40.5042,  173.3500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:18.371,  545267.4289,7038513.4339, 63.472112, 9.908409, 40.4942,  173.2800,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:19.371,  545267.4253,7038513.4329, 63.472112, 9.908409, 40.5242,  173.2100,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:20.371,  545267.4217,7038513.4304, 63.472112, 9.908409, 40.5342,  173.2500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:21.372,  545267.4149,7038513.4259, 63.472112, 9.908409, 40.5342,  173.3600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:22.373,  545267.4056,7038513.4223, 63.472112, 9.908408, 40.5042,  173.3900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:23.374,  545267.3982,7038513.4213, 63.472112, 9.908408, 40.4842,  173.3100,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:24.373,  545267.3954,7038513.4224, 63.472112, 9.908408, 40.4942,  173.2500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:25.375,  545267.3938,7038513.4224, 63.472112, 9.908408, 40.5142,  173.2600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:26.374,  545267.3894,7038513.4208, 63.472112, 9.908408, 40.5142,  173.4000,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:27.375,  545267.3836,7038513.4203, 63.472112, 9.908408, 40.4842,  173.4200,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:28.376,  545267.3812,7038513.4217, 63.472112, 9.908408, 40.4842,  173.3900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:29.378,  545267.3836,7038513.4231, 63.472112, 9.908408, 40.4942,  173.2900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:30.378,  545267.3858,7038513.4223, 63.472112, 9.908408, 40.5342,  173.3400,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:31.379,  545267.3838,7038513.4206, 63.472112, 9.908408, 40.5242,  173.3800,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:32.379,  545267.3801,7038513.4201, 63.472112, 9.908408, 40.4742,  173.4100,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:33.382,  545267.3807,7038513.4202, 63.472112, 9.908408, 40.4642,  173.3100,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:34.381,  545267.3865,7038513.4185, 63.472112, 9.908408, 40.4842,  173.2700,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:35.382,  545267.3917,7038513.4149, 63.472112, 9.908408, 40.5042,  173.2700,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:36.382,  545267.3918,7038513.4123, 63.472112, 9.908408, 40.4842,  173.3100,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:37.383,  545267.3904,7038513.4114, 63.472112, 9.908408, 40.4342,  173.2600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:38.383,  545267.3948,7038513.4107, 63.472112, 9.908408, 40.4242,  173.1400,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:39.384,  545267.4048,7038513.4079, 63.472112, 9.908408, 40.4742,  173.0800,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:40.385,  545267.4130,7038513.4041, 63.472112, 9.908408, 40.4942,  173.1100,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:41.385,  545267.4157,7038513.4021, 63.472112, 9.908409, 40.4642,  173.1400,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:42.386,  545267.4180,7038513.4021, 63.472112, 9.908409, 40.3942,  173.0900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:43.386,  545267.4267,7038513.4008, 63.472112, 9.908409, 40.4042,  173.0500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:44.387,  545267.4392,7038513.3958, 63.472112, 9.908409, 40.4542,  173.0800,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:45.387,  545267.4472,7038513.3901, 63.472112, 9.908409, 40.4742,  173.1900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:46.388,  545267.4480,7038513.3875, 63.472112, 9.908409, 40.4142,  173.2300,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:47.389,  545267.4472,7038513.3873, 63.472112, 9.908409, 40.3742,  173.1700,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:48.389,  545267.4497,7038513.3856, 63.472112, 9.908409, 40.3942,  173.1200,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:49.389,  545267.4508,7038513.3803, 63.472112, 9.908409, 40.4342,  173.1600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:50.390,  545267.4440,7038513.3750, 63.472112, 9.908409, 40.4542,  173.2300,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:51.391,  545267.4325,7038513.3738, 63.472112, 9.908409, 40.4142,  173.2000,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:52.390,  545267.4255,7038513.3751, 63.472112, 9.908409, 40.4042,  173.1400,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:53.391,  545267.4252,7038513.3752, 63.472112, 9.908409, 40.4442,  173.1400,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:54.392,  545267.4239,7038513.3725, 63.472112, 9.908409, 40.4642,  173.2100,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:55.393,  545267.4156,7038513.3703, 63.472112, 9.908409, 40.4442,  173.2500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:56.394,  545267.4048,7038513.3717, 63.472112, 9.908408, 40.4042,  173.2000,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:57.394,  545267.4000,7038513.3745, 63.472112, 9.908408, 40.4142,  173.1300,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:58.395,  545267.4006,7038513.3752, 63.472112, 9.908408, 40.4642,  173.1800,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:56:59.395,  545267.3989,7038513.3735, 63.472112, 9.908408, 40.4642,  173.2600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:00.396,  545267.3916,7038513.3727, 63.472112, 9.908408, 40.4242,  173.2500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:01.398,  545267.3841,7038513.3745, 63.472112, 9.908408, 40.4142,  173.1900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:02.396,  545267.3832,7038513.3774, 63.472112, 9.908408, 40.4742,  173.1700,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:03.397,  545267.3870,7038513.3790, 63.472112, 9.908408, 40.5042,  173.2400,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:04.397,  545267.3900,7038513.3799, 63.472112, 9.908408, 40.4942,  173.2900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:05.398,  545267.3905,7038513.3823, 63.472112, 9.908408, 40.4542,  173.2400,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:06.398,  545267.3911,7038513.3861, 63.472112, 9.908408, 40.4642,  173.1600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:07.399,  545267.3933,7038513.3890, 63.472112, 9.908408, 40.5042,  173.1700,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:08.399,  545267.3952,7038513.3895, 63.472112, 9.908408, 40.5042,  173.2500,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:09.400,  545267.3967,7038513.3897, 63.472112, 9.908408, 40.4642,  173.2600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:10.401,  545267.4010,7038513.3921, 63.472112, 9.908408, 40.4542,  173.1400,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:11.401,  545267.4083,7038513.3953, 63.472112, 9.908408, 40.4842,  173.0600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:12.401,  545267.4142,7038513.3964, 63.472112, 9.908408, 40.4942,  173.1000,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:13.402,  545267.4164,7038513.3952, 63.472112, 9.908409, 40.4942,  173.1600,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:14.403,  545267.4191,7038513.3944, 63.472112, 9.908409, 40.4542,  173.1100,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:15.403,  545267.4274,7038513.3954, 63.472112, 9.908409, 40.4542,  173.0000,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
11:57:16.403,  545267.4389,7038513.3955, 63.472112, 9.908409, 40.4842,  172.9900,  545258.6403,7038520.3394, 63.472175, 9.908234, -2.8860,    0.0000
